timestamp,layer,percentile,stat,value
1765260625.75527,6,0.999,p9990,0.17687861124674478
1765260625.75527,6,0.9999,p9999,0.4103190104166667
1765260625.75527,6,,max,3.3665364583333335
1765260625.75527,7,0.9,p9000,0.026079813639322918
1765260625.75527,7,0.95,p9500,0.034393310546875
1765260625.75527,7,0.99,p9900,0.08375040690104167
1765260625.75527,7,0.999,p9990,0.19525019327799478
1765260625.75527,7,0.9999,p9999,0.328521728515625
1765260625.75527,7,,max,5.066731770833333
1765260625.75527,8,0.9,p9000,0.026189168294270832
1765260625.75527,8,0.95,p9500,0.03523063659667969
1765260625.75527,8,0.99,p9900,0.09364128112792969
1765260625.75527,8,0.999,p9990,0.20743306477864584
1765260625.75527,8,0.9999,p9999,0.4721272786458333
1765260625.75527,8,,max,7.727213541666667
1765260625.75527,9,0.9,p9000,0.028216044108072918
1765260625.75527,9,0.95,p9500,0.038401285807291664
1765260625.75527,9,0.99,p9900,0.10505167643229167
1765260625.75527,9,0.999,p9990,0.22263209025065103
1765260625.75527,9,0.9999,p9999,0.4723307291666667
1765260625.75527,9,,max,4.213541666666667
1765260625.75527,10,0.9,p9000,0.036677042643229164
1765260625.75527,10,0.95,p9500,0.047846476236979164
1765260625.75527,10,0.99,p9900,0.11474609375
1765260625.75527,10,0.999,p9990,0.24330012003580728
1765260625.75527,10,0.9999,p9999,0.50128173828125
1765260625.75527,10,,max,2.81640625
1765260625.75527,11,0.9,p9000,0.038228352864583336
1765260625.75527,11,0.95,p9500,0.0501708984375
1765260625.75527,11,0.99,p9900,0.12258529663085938
1765260625.75527,11,0.999,p9990,0.2556139628092448
1765260625.75527,11,0.9999,p9999,0.6530558268229166
1765260625.75527,11,,max,2.5973307291666665
1765260625.75527,12,0.9,p9000,0.030948638916015625
1765260625.75527,12,0.95,p9500,0.042811075846354164
1765260625.75527,12,0.99,p9900,0.12003580729166667
1765260625.75527,12,0.999,p9990,0.2644805908203125
1765260625.75527,12,0.9999,p9999,0.3737589518229167
1765260625.75527,12,,max,2.1043294270833335
1765260625.75527,13,0.9,p9000,0.034952799479166664
1765260625.75527,13,0.95,p9500,0.048670450846354164
1765260625.75527,13,0.99,p9900,0.14201863606770834
1765260625.75527,13,0.999,p9990,0.3012542724609375
1765260625.75527,13,0.9999,p9999,0.5701904296875
1765260625.75527,13,,max,3.5113932291666665
1765260625.75527,14,0.9,p9000,0.0341796875
1765260625.75527,14,0.95,p9500,0.04877344767252604
1765260625.75527,14,0.99,p9900,0.15064493815104166
1765260625.75527,14,0.999,p9990,0.3143666585286458
1765260625.75527,14,0.9999,p9999,0.4524332682291667
1765260625.75527,14,,max,1.9900716145833333
1765260625.75527,15,0.9,p9000,0.050201416015625
1765260625.75527,15,0.95,p9500,0.06913248697916667
1765260625.75527,15,0.99,p9900,0.18927001953125
1765260625.75527,15,0.999,p9990,0.3920440673828125
1765260625.75527,15,0.9999,p9999,0.5758463541666666
1765260625.75527,15,,max,4.2744140625
1765260625.75527,16,0.9,p9000,0.3134358723958333
1765260625.75527,16,0.95,p9500,0.3888346354166667
1765260625.75527,16,0.99,p9900,0.6622975667317709
1765260625.75527,16,0.999,p9990,2.9527994791666665
1765260625.75527,16,0.9999,p9999,4.987630208333333
1765260625.75527,16,,max,5.780598958333333
1765260625.75527,17,0.9,p9000,0.043670654296875
1765260625.75527,17,0.95,p9500,0.06589253743489583
1765260625.75527,17,0.99,p9900,0.21179835001627603
1765260625.75527,17,0.999,p9990,0.4245554606119792
1765260625.75527,17,0.9999,p9999,0.6754557291666666
1765260625.75527,17,,max,3.7913411458333335
1765260625.75527,18,0.9,p9000,0.038508097330729164
1765260625.75527,18,0.95,p9500,0.06908162434895833
1765260625.75527,18,0.99,p9900,0.23571014404296875
1765260625.75527,18,0.999,p9990,0.46800486246744794
1765260625.75527,18,0.9999,p9999,0.77838134765625
1765260625.75527,18,,max,17.526041666666668
1765260625.75527,19,0.9,p9000,0.22056070963541666
1765260625.75527,19,0.95,p9500,0.2830403645833333
1765260625.75527,19,0.99,p9900,0.5407969156901041
1765260625.75527,19,0.999,p9990,2.2341715494791665
1765260625.75527,19,0.9999,p9999,3.4961751302083335
1765260625.75527,19,,max,6.301432291666667
1765260625.75527,20,0.9,p9000,0.04692204793294271
1765260625.75527,20,0.95,p9500,0.07253011067708333
1765260625.75527,20,0.99,p9900,0.2311121622721354
1765260625.75527,20,0.999,p9990,0.500885009765625
1765260625.75527,20,0.9999,p9999,0.7743326822916666
1765260625.75527,20,,max,5.253255208333333
1765260625.75527,21,0.9,p9000,0.04888916015625
1765260625.75527,21,0.95,p9500,0.07451375325520833
1765260625.75527,21,0.99,p9900,0.2381591796875
1765260625.75527,21,0.999,p9990,0.5593516031901041
1765260625.75527,21,0.9999,p9999,0.8667195638020834
1765260625.75527,21,,max,3.7317708333333335
1765260625.75527,22,0.9,p9000,0.04339599609375
1765260625.75527,22,0.95,p9500,0.07009379069010417
1765260625.75527,22,0.99,p9900,0.23669306437174478
1765260625.75527,22,0.999,p9990,0.5484161376953125
1765260625.75527,22,0.9999,p9999,0.82562255859375
1765260625.75527,22,,max,2.5309244791666665
1765260625.75527,23,0.9,p9000,0.055308024088541664
1765260625.75527,23,0.95,p9500,0.08144124348958333
1765260625.75527,23,0.99,p9900,0.2475102742513021
1765260625.75527,23,0.999,p9990,0.5810496012369791
1765260625.75527,23,0.9999,p9999,0.9054361979166666
1765260625.75527,23,,max,3.4423828125
1765260625.75527,24,0.9,p9000,0.045420328776041664
1765260625.75527,24,0.95,p9500,0.07144673665364583
1765260625.75527,24,0.99,p9900,0.24562581380208334
1765260625.75527,24,0.999,p9990,0.5945103963216146
1765260625.75527,24,0.9999,p9999,0.91168212890625
1765260625.75527,24,,max,3.4462890625
1765260625.75527,25,0.9,p9000,0.06678263346354167
1765260625.75527,25,0.95,p9500,0.09525553385416667
1765260625.75527,25,0.99,p9900,0.27044677734375
1765260625.75527,25,0.999,p9990,0.61431884765625
1765260625.75527,25,0.9999,p9999,0.9865926106770834
1765260625.75527,25,,max,6.8203125
1765260625.75527,26,0.9,p9000,0.0614776611328125
1765260625.75527,26,0.95,p9500,0.10222371419270833
1765260625.75527,26,0.99,p9900,0.28600311279296875
1765260625.75527,26,0.999,p9990,0.6122080485026041
1765260625.75527,26,0.9999,p9999,0.9224650065104166
1765260625.75527,26,,max,2.94287109375
1765260625.75527,27,0.9,p9000,0.09742228190104167
1765260625.75527,27,0.95,p9500,0.13913981119791666
1765260625.75527,27,0.99,p9900,0.3273111979166667
1765260625.75527,27,0.999,p9990,0.674713134765625
1765260625.75527,27,0.9999,p9999,0.991943359375
1765260625.75527,27,,max,3.3984375
1765260625.75527,28,0.9,p9000,0.10491943359375
1765260625.75527,28,0.95,p9500,0.16219075520833334
1765260625.75527,28,0.99,p9900,0.36083984375
1765260625.75527,28,0.999,p9990,0.7381134033203125
1765260625.75527,28,0.9999,p9999,1.1519775390625
1765260625.75527,28,,max,6.548177083333333
1765260625.75527,29,0.9,p9000,0.18650309244791666
1765260625.75527,29,0.95,p9500,0.24953206380208334
1765260625.75527,29,0.99,p9900,0.4749348958333333
1765260625.75527,29,0.999,p9990,1.2307535807291667
1765260625.75527,29,0.9999,p9999,3.0216471354166665
1765260625.75527,29,,max,40.234375
1765260625.75527,30,0.9,p9000,0.4350179036458333
1765260625.75527,30,0.95,p9500,0.571044921875
1765260625.75527,30,0.99,p9900,1.095184326171875
1765260625.75527,30,0.999,p9990,4.582438151041667
1765260625.75527,30,0.9999,p9999,176.77864583333334
1765260625.75527,30,,max,5229.0
1765260625.75527,31,0.9,p9000,2.4495442708333335
1765260625.75527,31,0.95,p9500,3.25390625
1765260625.75527,31,0.99,p9900,6.080281575520833
1765260625.75527,31,0.999,p9990,26.0751953125
1765260625.75527,31,0.9999,p9999,73.42317708333333
1765260625.75527,31,,max,242.625
1765262338.4728434,0,0.9,p9000,0.0033063888549804688
1765262338.4728434,0,0.95,p9500,0.0050894419352213545
1765262338.4728434,0,0.99,p9900,0.0166168212890625
1765262338.4728434,0,0.999,p9990,0.1404139200846354
1765262338.4728434,0,0.9999,p9999,1.2953694661458333
1765262338.4728434,0,,max,2.203125
1765262338.4728434,1,0.9,p9000,0.016292572021484375
1765262338.4728434,1,0.95,p9500,0.0255279541015625
1765262338.4728434,1,0.99,p9900,0.07176844278971355
1765262338.4728434,1,0.999,p9990,0.42374928792317706
1765262338.4728434,1,0.9999,p9999,72.97037760416667
1765262338.4728434,1,,max,1479.3333333333333
1765262338.4728434,2,0.9,p9000,0.0024401346842447915
1765262338.4728434,2,0.95,p9500,0.004122416178385417
1765262338.4728434,2,0.99,p9900,0.014695485432942709
1765262338.4728434,2,0.999,p9990,0.0744489034016927
1765262338.4728434,2,0.9999,p9999,0.3372039794921875
1765262338.4728434,2,,max,4.625
1765262338.4728434,3,0.9,p9000,0.0044027964274088545
1765262338.4728434,3,0.95,p9500,0.007287343343098958
1765262338.4728434,3,0.99,p9900,0.019193013509114582
1765262338.4728434,3,0.999,p9990,0.051025708516438804
1765262338.4728434,3,0.9999,p9999,0.12439282735188802
1765262338.4728434,3,,max,1.9407552083333333
1765262338.4728434,4,0.9,p9000,0.009455362955729166
1765262338.4728434,4,0.95,p9500,0.015262603759765625
1765262338.4728434,4,0.99,p9900,0.03936322530110677
1765262338.4728434,4,0.999,p9990,0.1133282979329427
1765262338.4728434,4,0.9999,p9999,5.536092122395833
1765262338.4728434,4,,max,11.428385416666666
1765262338.4728434,5,0.9,p9000,0.009072621663411459
1765262338.4728434,5,0.95,p9500,0.013439178466796875
1765262338.4728434,5,0.99,p9900,0.0294345219930013
1765262338.4728434,5,0.999,p9990,0.07275644938151042
1765262338.4728434,5,0.9999,p9999,0.16460673014322916
1765262338.4728434,5,,max,3.1842447916666665
1765262338.4728434,6,0.9,p9000,0.00860595703125
1765262338.4728434,6,0.95,p9500,0.012819925944010416
1765262338.4728434,6,0.99,p9900,0.031682332356770836
1765262338.4728434,6,0.999,p9990,0.09129079182942708
1765262338.4728434,6,0.9999,p9999,0.20737075805664062
1765262338.4728434,6,,max,5.03515625
1765262338.4728434,7,0.9,p9000,0.010028839111328125
1765262338.4728434,7,0.95,p9500,0.014567057291666666
1765262338.4728434,7,0.99,p9900,0.03480307261149088
1765262338.4728434,7,0.999,p9990,0.10021209716796875
1765262338.4728434,7,0.9999,p9999,0.23302841186523438
1765262338.4728434,7,,max,6.7705078125
1765262338.4728434,8,0.9,p9000,0.010117848714192709
1765262338.4728434,8,0.95,p9500,0.014882405598958334
1765262338.4728434,8,0.99,p9900,0.0388641357421875
1765262338.4728434,8,0.999,p9990,0.11341158548990886
1765262338.4728434,8,0.9999,p9999,0.2597808837890625
1765262338.4728434,8,,max,11.011067708333334
1765262338.4728434,9,0.9,p9000,0.010313669840494791
1765262338.4728434,9,0.95,p9500,0.015589396158854166
